Tokens, ,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,,,,,,
10,barish ke baad intezamiyah ki kharab karkardagi se shehri pareshan,barish ke baad intezamiyah ki kharab karkardagi se shehri pareshan,0,0,0,,,,,,
19,radiopakistan ab imran khan pti ki zumedari hai ke woh kala bagh dam ki buniad rakhain wha arifshah usa,<ORG--radiopakistan> ab <PER--imran khan> <ORG--pti> ki zumedari hai ke woh <LOC--kala bagh dam> ki buniad rakhain wha arifshah usa,1,2,1,,,,,,
16,abi tou uskay ana ki khabar hi mili k dhusman kaanpnay lag gaya pti imrankhan absirfimrankhan,abi tou uskay ana ki khabar hi mili k dhusman kaanpnay lag gaya <ORG--pti> <PER--imrankhan> absirfimrankhan,1,1,0,,,,,,
14,janab sabsey baray luterey aap hain chalain meri posts moraain ab boht ho gya,janab sabsey baray luterey aap hain chalain meri posts moraain ab boht ho gya,0,0,0,,,,,,
20,mediacellppp bbhuttozardari lag raha hai k ap log pti se hath milao ge agr milaya hath to allah hafiz hai,mediacellppp bbhuttozardari lag raha hai k ap log <ORG--pti> se hath milao ge agr milaya hath to allah hafiz hai,0,1,0,,,,,,
32,Wahan ke Teachers ki raey thi ke Bukhari ka ilm is qadar farakh aur wasee-o-baseet hai ke aik Angrez ke liye bhi itna ilm is umar mein rakhna kam-o-besh na mumkin hai,Wahan ke Teachers ki raey thi ke <PER--Bukhari> ka ilm is qadar farakh aur wasee-o-baseet hai ke aik Angrez ke liye bhi itna ilm is umar mein rakhna kam-o-besh na mumkin hai,1,0,0,,,,,,
18,hamaray behboodi ghawo sy pti ky umeedwar majr tahir sadiq ny jeet liya hy mubarik ho pti walo,hamaray behboodi ghawo sy <ORG--pti> ky umeedwar majr <PER--tahir sadiq> ny jeet liya hy mubarik ho <ORG--pti> walo,1,2,0,,,,,,
8,imrankhan simple kameez shalwaar bhi suit karay ga,<PER--imrankhan> simple kameez shalwaar bhi suit karay ga,1,0,0,,,,,,
54,"Not only zahir show,pemra should block all the morning shows and start the day of tv channels with Quran hadees and life of Hazat Muhammad PBUH so that our youth know the islam...it is the major need of today's life,because wo dnt know islam,we dnt know how to spend our life according to Islam...","Not only zahir show,<ORG--pemra> should block all the morning shows and start the day of tv channels with Quran hadees and life of Hazat <PER--Muhammad> PBUH so that our youth know the islam...it is the major need of today's life,because wo dnt know islam,we dnt know how to spend our life according to Islam...",1,1,0,,,,,,
24,ch nisar nay pmln ko nahi chora woh jb chahay pmln wapis join kar saktay han chaudry shb ajj b human bhut aziz han,<PER--ch nisar> nay <ORG--pmln> ko nahi chora woh jb chahay <ORG--pmln> wapis join kar saktay han <PER--chaudry> shb ajj b human bhut aziz han,2,2,0,,,,,,
18,lalika79 choorh k tu dekayee insafiyoon nay bally say hi dulai karni hain pir ap ki nayapakistan wazireazamimrankhan,lalika79 choorh k tu dekayee insafiyoon nay bally say hi dulai karni hain pir ap ki nayapakistan wazireazamimrankhan,0,0,0,,,,,,
9,Ksi or ko bhjti hogi bs hamay hi nh,Ksi or ko bhjti hogi bs hamay hi nh,0,0,0,,,,,,
19,originally posted by anonymous paki apne baap se baat zara tameez se kai kar admin naami koi hai yahaan,originally posted by anonymous paki apne baap se baat zara tameez se kai kar admin naami koi hai yahaan,0,0,0,,,,,,
9,ajeeeeeeeeeb hi dramay bazian dikha rahe hain fazooooooool drama,ajeeeeeeeeeb hi dramay bazian dikha rahe hain fazooooooool drama,0,0,0,,,,,,
13,Ya Allah ya Allah ya Allah mayri madad ko Aa ja mayray Malik,Ya Allah ya Allah ya Allah mayri madad ko Aa ja mayray Malik,0,0,0,,,,,,
8,Acha hota ap Meri call pick ker lete.,Acha hota ap Meri call pick ker lete.,0,0,0,,,,,,
14,Inhe zehni aur jismani har 2 lihaaz se aik sakhtgeer leader samjha jata hai.,Inhe zehni aur jismani har 2 lihaaz se aik sakhtgeer leader samjha jata hai.,0,0,0,,,,,,
22,10 Muharram Ko Saher Main Subah 6 Se Raat 8 Baje Tak Internet Service Bund Rahegi PTA Ne Notification Jari Kar Diya,10 Muharram Ko Saher Main Subah 6 Se Raat 8 Baje Tak Internet Service Bund Rahegi <ORG--PTA> Ne Notification Jari Kar Diya,0,1,0,,,,,,
8,mujhe tumharey sath waqt guzarna acha lgta hai,mujhe tumharey sath waqt guzarna acha lgta hai,0,0,0,,,,,,
6,wese aik dilchasp baat kahun ?,wese aik dilchasp baat kahun ?,0,0,0,,,,,,
50,Quaid e Azam ne apne khat mein is Amar ka bhi izhaar kiya tha ke wo Habib Bank ke Mohammed Habib ya Hashim Prem Ji se yeh daryaft kar len ke aaya wo Muslim league ki planning committee ke liye apni khidmaat dene ke liye tayyar ho sakte hain ?,<PER--Quaid e Azam> ne apne khat mein is Amar ka bhi izhaar kiya tha ke wo <ORG--Habib Bank> ke <PER--Mohammed Habib> ya <PER--Hashim Prem Ji> se yeh daryaft kar len ke aaya wo <ORG--Muslim league> ki planning committee ke liye apni khidmaat dene ke liye tayyar ho sakte hain ?,3,2,0,,,,,,
24,"Director Sagar Sarhadi ki film Lorri, Kalpana Lajmi ki Aik Pal aur Muzaffar Ali ki Anjuman mien Shabana Aazmi in ki heroin bani thi","Director <PER--Sagar Sarhadi> ki film Lorri, <PER--Kalpana Lajmi> ki Aik Pal aur <PER--Muzaffar Ali> ki Anjuman mien <PER--Shabana Aazmi> in ki heroin bani thi",4,0,0,,,,,,
21,mar ky dobara ager zinda ho bhi jao tu bhi pti jesy door door tak nhi ho sakty aap jesy log,mar ky dobara ager zinda ho bhi jao tu bhi <ORG--pti> jesy door door tak nhi ho sakty aap jesy log,0,1,0,,,,,,
5,Jab badsha khara ho jay,Jab badsha khara ho jay,0,0,0,,,,,,
29,kmal k cell hai . is price maiasi qualities k sth koi ni de skta . mai 2 mnth se use kr rha hu . mza a gya hai,kmal k cell hai . is price maiasi qualities k sth koi ni de skta . mai 2 mnth se use kr rha hu . mza a gya hai,0,0,0,,,,,,
29,Imran nawaz Zardari ur in jysy leadro k hoty hovy kom k bytiu k sath eysa hota rhy ga ik inqalab jo in sub ko margla tewer p letkey,<PER--Imran> <PER--nawaz> <PER--Zardari> ur in jysy leadro k hoty hovy kom k bytiu k sath eysa hota rhy ga ik inqalab jo in sub ko <LOC--margla tewer> p letkey,3,0,1,,,,,,
6,yeh aunty kya keh rai hai,yeh aunty kya keh rai hai,0,0,0,,,,,,
10,kia ab bari sarkar ko nazar naheee a raha ha,kia ab bari sarkar ko nazar naheee a raha ha,0,0,0,,,,,,
19,hahah ... tu hum ap ko buzurg nzr ate hy ... kher ....... buht achi tips ti bro ...,hahah ... tu hum ap ko buzurg nzr ate hy ... kher ....... buht achi tips ti bro ...,0,0,0,,,,,,
9,In k demagh mein b kachra bhara howa h,In k demagh mein b kachra bhara howa h,0,0,0,,,,,,
16,pichlay kayee episodes say kahani aik hi jagah per ruki hui hai .... boring episode !,pichlay kayee episodes say kahani aik hi jagah per ruki hui hai .... boring episode !,0,0,0,,,,,,
8,kya baat hay behas key lanat hy wasay,kya baat hay behas key lanat hy wasay,0,0,0,,,,,,
16,v55 men ne lia zabardast hai agar ap lena chahty hen to befiqar ho kar len,v55 men ne lia zabardast hai agar ap lena chahty hen to befiqar ho kar len,0,0,0,,,,,,
5,walikum slam sabko mubrk ho,walikum slam sabko mubrk ho,0,0,0,,,,,,
15,Camel amp Cow Ki Entry Fee 1000 Goat ki Entry Fee 600 Rakhi Gai Hy,Camel amp Cow Ki Entry Fee 1000 Goat ki Entry Fee 600 Rakhi Gai Hy,0,0,0,,,,,,
4,g bilkul beshak ...,g bilkul beshak ...,0,0,0,,,,,,
6,kamal ki cheaz hay yaar ....,kamal ki cheaz hay yaar ....,0,0,0,,,,,,
4,bhot achy roshan mia,bhot achy <PER--roshan> mia,1,0,0,,,,,,
20,janab woo jb say nawaz shareef or shahbaz shareef ki hakomat haikiya pakistanio pay mano salwa nazil ho raha hai,janab woo jb say <PER--nawaz shareef> or <PER--shahbaz shareef> ki hakomat haikiya pakistanio pay mano salwa nazil ho raha hai,2,0,0,,,,,,
3,Kidr hai shop,Kidr hai shop,0,0,0,,,,,,
5,mujhe buhat faida hoa hai,mujhe buhat faida hoa hai,0,0,0,,,,,,
12,thanks bro ap ne bohat achi or kafi working ki hai ...,thanks bro ap ne bohat achi or kafi working ki hai ...,0,0,0,,,,,,
5,gillani cha gya wain ..,<PER--gillani> cha gya wain ..,1,0,0,,,,,,
13,mujhe middle finger dikhkaney ki bjaye tu usey apne pichwarey mein le ley,mujhe middle finger dikhkaney ki bjaye tu usey apne pichwarey mein le ley,0,0,0,,,,,,
31,mery khayal ma leadership insam ma hoti ha degree isy nagi dyty islya agar awam dasti ko acha leader samajtay han aur usy wapis chahty han to isy aa jana chahya,mery khayal ma leadership insam ma hoti ha degree isy nagi dyty islya agar awam dasti ko acha leader samajtay han aur usy wapis chahty han to isy aa jana chahya,0,0,0,,,,,,
22,Unko shikst de ker Roshan ne ye sabit ker diya tha ke Squash hi Misr ki bartari ikhtetam ki taraf gamzen hai,Unko shikst de ker <PER--Roshan> ne ye sabit ker diya tha ke Squash hi Misr ki bartari ikhtetam ki taraf gamzen hai,1,0,0,,,,,,
12,aur baaz halat sy tang aakar ghalt kaamu par mjbor hojati hein,aur baaz halat sy tang aakar ghalt kaamu par mjbor hojati hein,0,0,0,,,,,,
13,is product ko buy zaroooooor ki jiye Buhat acha hai ruzult is ka.,is product ko buy zaroooooor ki jiye Buhat acha hai ruzult is ka.,0,0,0,,,,,,
4,Mashallah bhot khoob sir,Mashallah bhot khoob sir,0,0,0,,,,,,
39,kia aap aor memberaan ko nahi khela saktai tai kia ..... ab to mai nahi banaao ga .. hafsa q . hareem siha ana zai . blue moon aap sab ki paao par kulhaari mar di usman nai ......,kia aap aor memberaan ko nahi khela saktai tai kia ..... ab to mai nahi banaao ga .. <PER--hafsa> q . <PER--hareem> siha ana zai . <PER--blue moon> aap sab ki paao par kulhaari mar di <PER--usman> nai ......,4,0,0,,,,,,
8,Tum b bol do uncle anti ko ‚,Tum b bol do uncle anti ko ‚,0,0,0,,,,,,
32,Dauran jang hi national cadet service iskeem kay tamam cadetton ko 57 Baloch Regiment mein tabdel kar dia gaya phir inhein makran kay sahil par waqay bandargah sonmiani mein tarbiat di gaye,Dauran jang hi national cadet service iskeem kay tamam cadetton ko 57 Baloch Regiment mein tabdel kar dia gaya phir inhein <LOC--makran> kay sahil par waqay bandargah <LOC--sonmiani> mein tarbiat di gaye,0,0,2,,,,,,
22,Inho ne Sarojini Naidu ki angrezi poems bhi dekhen aur inhe tehseel ilm ki khatir England jane ke liye scholarship de di,Inho ne <PER--Sarojini Naidu> ki angrezi poems bhi dekhen aur inhe tehseel ilm ki khatir <LOC--England> jane ke liye scholarship de di,1,0,1,,,,,,
26,allah ka lakh lakh shukkar hai k hamain us nay ek independent country dya aur hamain chahye k is k haalaat ko sudharne ki koshish karain,allah ka lakh lakh shukkar hai k hamain us nay ek independent country dya aur hamain chahye k is k haalaat ko sudharne ki koshish karain,0,0,0,,,,,,
29,tabdeeli aa gai pehla jhoot qaum se bola samnay aa gya pehla u turn maar liya gya pti ka govt bananay k liye ppp aue mqm se rabtay jari,tabdeeli aa gai pehla jhoot qaum se bola samnay aa gya pehla u turn maar liya gya <ORG--pti> ka govt bananay k liye <ORG--ppp> aue <ORG--mqm> se rabtay jari,0,3,0,,,,,,
27,"jo aadmi zakaat adaa kerta hai, mehmaanon ki khatir kerta hia aur museebat ke waqt logon ki khabar leta hai, woh bukhal aur kanjoosi se pak hai","jo aadmi zakaat adaa kerta hai, mehmaanon ki khatir kerta hia aur museebat ke waqt logon ki khabar leta hai, woh bukhal aur kanjoosi se pak hai",0,0,0,,,,,,
18,kya kre apna ghr chor dai o aqal k andhay bani gala pe sarkari paisa kharch ni hota,kya kre apna ghr chor dai o aqal k andhay <LOC--bani gala> pe sarkari paisa kharch ni hota,0,0,1,,,,,,
45,log ab bhi achey lagtey hain who said ke log burey lagtey hain ?? meri post ka jo asal maqsad tha ya theme tha wo samjhen baqi hamesha koshish rahi & ab bhi dua hai allah paak mujhe bhi saheeh rah per qaim rakhen aameen,log ab bhi achey lagtey hain who said ke log burey lagtey hain ?? meri post ka jo asal maqsad tha ya theme tha wo samjhen baqi hamesha koshish rahi & ab bhi dua hai allah paak mujhe bhi saheeh rah per qaim rakhen aameen,0,0,0,,,,,,
155,salam dear pakistani friend and hamariweb bohot shukriya k aap nay moqa diya baat kehnain ko . jaha valentine tak ki baat hai aaj kal yai jo new genration yani hum log bi aatain hain es main hum yai nahin dekhtai k yai hum muslmano ki liye haram hain ya nahin baas hum to yai dekhtain hain k hamain to larki mil rahi hai baas hamari liyai kafi hai yai haram ho ya nahin aur yai to aab pakistan k liyai mamoli si baat ho gayi hai valentine sirf aun logo k liyai hai jo muslim nahin hain yani aisai aur hindu e . t . c but muslmano k liyai kis nai ijazat di hai lekin hamarian leader aur pakistan main to aabi zor shor sai manaya jata hai kiyon k larki mil rahi hai aab ya yain haram hain ya nahin hamarin liyai kiya . larki chahyin bas . thanks alot hamariweb .,salam dear pakistani friend and hamariweb bohot shukriya k aap nay moqa diya baat kehnain ko . jaha valentine tak ki baat hai aaj kal yai jo new genration yani hum log bi aatain hain es main hum yai nahin dekhtai k yai hum muslmano ki liye haram hain ya nahin baas hum to yai dekhtain hain k hamain to larki mil rahi hai baas hamari liyai kafi hai yai haram ho ya nahin aur yai to aab <LOC--pakistan> k liyai mamoli si baat ho gayi hai valentine sirf aun logo k liyai hai jo muslim nahin hain yani aisai aur hindu e . t . c but muslmano k liyai kis nai ijazat di hai lekin hamarian leader aur <LOC--pakistan> main to aabi zor shor sai manaya jata hai kiyon k larki mil rahi hai aab ya yain haram hain ya nahin hamarin liyai kiya . larki chahyin bas . thanks alot hamariweb .,0,0,2,,,,,,
26,bharat say taloqat thek karnay k liye tayyar hain sub sy bara kashmir ka hai aap aik qadam barhaengay tu hum 2 qadam pti imran khan,<LOC--bharat> say taloqat thek karnay k liye tayyar hain sub sy bara <LOC--kashmir> ka hai aap aik qadam barhaengay tu hum 2 qadam <ORG--pti> <PER--imran khan>,1,1,2,,,,,,
10,kiranahmedd aap ko mujh say ziada fikar hai pti ki,<PER--kiranahmedd> aap ko mujh say ziada fikar hai <ORG--pti> ki,1,1,0,,,,,,
31,"islam ke musbat taasur ka jo difaa imran khan ne aqwam e muttahidah mein kiya, pakistan samet dunya ke kai islam ke munafiq molvi aur thaikedaar aaj tak nah ker sakey","islam ke musbat taasur ka jo difaa <PER--imran khan> ne <LOC--aqwam e muttahidah> mein kiya, <LOC--pakistan> samet dunya ke kai islam ke munafiq molvi aur thaikedaar aaj tak nah ker sakey",1,0,2,,,,,,
17,Matric ke baad hi Hameed Nizami ne urdu nazmein aur afsane likhne ka aghaz kar diya tha,Matric ke baad hi <PER--Hameed Nizami> ne urdu nazmein aur afsane likhne ka aghaz kar diya tha,1,0,0,,,,,,
11,pakistan ke tamaam siasatdanoon ko sare aam phansi deni chaeye .................,<LOC--pakistan> ke tamaam siasatdanoon ko sare aam phansi deni chaeye .................,0,0,1,,,,,,
15,KSE 100 Index 279 04 Points K Izafay K Baad 34726 51 Points Per Band,KSE 100 Index 279 04 Points K Izafay K Baad 34726 51 Points Per Band,0,0,0,,,,,,
1,must,must,0,0,0,,,,,,
7,Eid tak chalega....uske bad The END hogii.,Eid tak chalega....uske bad The END hogii.,0,0,0,,,,,,
35,He is great man..but i want to know he is spending much money but no planing.y they didnt give chance to kyel abbot..bilal asif is good allrounder y no chnce for him and many others,He is great man..but i want to know he is spending much money but no planing.y they didnt give chance to <PER--kyel abbot>..<PER--bilal asif> is good allrounder y no chnce for him and many others,2,0,0,,,,,,
3,achaaaaaa uffffffffffff jhoot,achaaaaaa uffffffffffff jhoot,0,0,0,,,,,,
11,yahoo ab aik aur tarika pata chal gaya frames banane ka,yahoo ab aik aur tarika pata chal gaya frames banane ka,0,0,0,,,,,,
6,O bhaii dhekoo post hai video,O bhaii dhekoo post hai video,0,0,0,,,,,,
10,bhai 1 ghanty k liay tabdeeli mil jaye g talalkamran2,bhai 1 ghanty k liay tabdeeli mil jaye g talalkamran2,0,0,0,,,,,,
7,apko ghareeb ki takleef ka kia ahsaas,apko ghareeb ki takleef ka kia ahsaas,0,0,0,,,,,,
28,Is dor mein Helen Keller bohat mehanti aur hoshiyar shagird sabit hoi aur bari asani aur josh se us ne ubhri hoi tehriron ko parhna shru kar diya.,Is dor mein <PER--Helen Keller> bohat mehanti aur hoshiyar shagird sabit hoi aur bari asani aur josh se us ne ubhri hoi tehriron ko parhna shru kar diya.,1,0,0,,,,,,
18,seyah faam log chahtey hein k safed faam logon ke baron ke kiye ki saza ab unhen miley,seyah faam log chahtey hein k safed faam logon ke baron ke kiye ki saza ab unhen miley,0,0,0,,,,,,
3,Shame on those,Shame on those,0,0,0,,,,,,
85,buhut outclass drama tha yar but buhut jaldi hi khatam hu gia mujha sb saa zayada zoya i mean sajal ali ki performance lagi but us ko marna nai chiya tha but i really like sajal keep it up and god bless u yar tum na drama ki jan thi ab jo new drama aa rha haa geo per wo bi buhut acha hu gaa i knw but please ya marna wali acting nai karna i dont like allah app ki zindagi lambi karaa ameen,buhut outclass drama tha yar but buhut jaldi hi khatam hu gia mujha sb saa zayada <PER--zoya> i mean <PER--sajal ali> ki performance lagi but us ko marna nai chiya tha but i really like <PER--sajal> keep it up and god bless u yar tum na drama ki jan thi ab jo new drama aa rha haa <ORG--geo> per wo bi buhut acha hu gaa i knw but please ya marna wali acting nai karna i dont like allah app ki zindagi lambi karaa ameen,3,1,0,,,,,,
19,"Jhoot he, Agar ye baat sach he to hadees ka hawala do, warna admin tum jahannum k mustahiq ho","Jhoot he, Agar ye baat sach he to hadees ka hawala do, warna admin tum jahannum k mustahiq ho",0,0,0,,,,,,
13,Helen Keller 1880 mein American riyasta Alabama ke aik qasbe mein paida hoein.,<PER--Helen Keller> 1880 mein American riyasta <LOC--Alabama> ke aik qasbe mein paida hoein.,1,0,1,,,,,,
3,thanks meherjaan g,thanks <PER--meherjaan> g,1,0,0,,,,,,
7,Mere bi beti belkul alaya jasi hai,Mere bi beti belkul <PER--alaya> jasi hai,1,0,0,,,,,,
33,is dramy me pta nhi kya bt he jo apni trf khechta he khalil sb ko salam he jinho ne aesa drama likha jis ne mohabbat sekhni ho ye drama dekh le ?,is dramy me pta nhi kya bt he jo apni trf khechta he <PER--khalil> sb ko salam he jinho ne aesa drama likha jis ne mohabbat sekhni ho ye drama dekh le ?,1,0,0,,,,,,
6,Sb ki acting bht achi ha,Sb ki acting bht achi ha,0,0,0,,,,,,
12,MashaAllah Very NiceBut Hifzia Chachudary nahi he to acha nahi lag rha,MashaAllah Very NiceBut <PER--Hifzia Chachudary> nahi he to acha nahi lag rha,1,0,0,,,,,,
24,universities pehley perhey likhey logon ko to employee rakh lain pesey se chal rahi hai universities yahan . success ne sahi likha hai .,universities pehley perhey likhey logon ko to employee rakh lain pesey se chal rahi hai universities yahan . success ne sahi likha hai .,0,0,0,,,,,,
27,mubasherlucman sargodha pmln dobara ginty doc zulfiqar bahaty apnay sathyon samaait judge par charh doray q k dobara ginty me wo fifty vote se haar sktay hain,<PER--mubasherlucman> <LOC--sargodha> <ORG--pmln> dobara ginty doc <PER--zulfiqar> bahaty apnay sathyon samaait judge par charh doray q k dobara ginty me wo fifty vote se haar sktay hain,2,1,1,,,,,,
31,hmm its ok brother shahmir b insan hai allah ka banda aur votes use ziadamil rayee hain jo b hai but mehnat to wo kr hi raha hai na dear ....,hmm its ok brother <PER--shahmir> b insan hai allah ka banda aur votes use ziadamil rayee hain jo b hai but mehnat to wo kr hi raha hai na dear ....,1,0,0,,,,,,
8,bharat tabahi ke rastey per chal raha hai,<LOC--bharat> tabahi ke rastey per chal raha hai,0,0,1,,,,,,
14,bijly ki qeemat ma izafa zaroory ha aur ye mulk ka faida ma ha,bijly ki qeemat ma izafa zaroory ha aur ye mulk ka faida ma ha,0,0,0,,,,,,
31,mai 3 month se use kar rha hun koi b problem nahi hai is sat me . maine 45k ka liya tha . dil khush kar dia is sat ne .,mai 3 month se use kar rha hun koi b problem nahi hai is sat me . maine 45k ka liya tha . dil khush kar dia is sat ne .,0,0,0,,,,,,
