Tokens,Sentences,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,
40,Sindh high court mein la patah afraad ke case mein paish honay walay SHO mithadr ko judge justice Salah Aldeen ne ghair tasalii bakhash jawabaat dainay aur ghalat wardi pahannay ke ilzaam mein kamrah adalat se girftar kara diya .,<LOC--Sindh high court> mein la patah afraad ke case mein paish honay walay SHO <PER--mithadr> ko judge justice <PER--Salah Aldeen> ne ghair tasalii bakhash jawabaat dainay aur ghalat wardi pahannay ke ilzaam mein kamrah adalat se girftar kara diya .,2,0,1,
25,hospital ne itwaar ke roz bataya ke consultant medical gastroenterologist Dr Raghuram Kondala ki sarbarahi mein team ne chicken ki haddi ko endoscopic clipping  kiya.,hospital ne itwaar ke roz bataya ke consultant medical gastroenterologist Dr <PER--Raghuram Kondala> ki sarbarahi mein team ne chicken ki haddi ko endoscopic clipping  kiya.,1,0,0,
16,Unhoun ne 1925 may ‘Young India society’ ka aaghaz kiya aur noujawanoun ki tehreek shuru ki.,Unhoun ne 1925 may ‘<ORG--Young India society>’ ka aaghaz kiya aur noujawanoun ki tehreek shuru ki.,0,1,0,
39,"khatoon ke mutabiq aglay din shohar ke loutney par is ne aap beete sunai aur phir dono sector 116 mein waqay sorkha police station mein maamla ki shikayat karne ke liye gaye, lekin police ne koi karwai nahi ki.","khatoon ke mutabiq aglay din shohar ke loutney par is ne aap beete sunai aur phir dono sector 116 mein waqay <LOC--sorkha police station> mein maamla ki shikayat karne ke liye gaye, lekin police ne koi karwai nahi ki.",0,0,1,
12,Deegar tamam mehakmon mein mulazmeen ki tadaad mein kami waqay hui hai.,Deegar tamam mehakmon mein mulazmeen ki tadaad mein kami waqay hui hai.,0,0,0,
18,Naamzad wazeer aala Karnataka Mr. each d Kumaraswaminy Congress ke sath wazraye aala ki tabdeeli se inkaar kardiya,Naamzad wazeer aala <LOC--Karnataka> Mr. <PER--each d Kumaraswaminy> <ORG--Congress> ke sath wazraye aala ki tabdeeli se inkaar kardiya,1,1,1,
15,2 billions dollar ki doulat ke sath Hindustan ke 27 weyn doulat mand shehari hain.,2 billions dollar ki doulat ke sath <LOC--Hindustan> ke 27 weyn doulat mand shehari hain.,0,0,1,
40,"Hukoomat Rajasthan ney bhi itwaar ko eendhan par Vat mein 4% takhfeef kar di thi aur is par nisf shab se amalaawri bhi hogayi thi, jis ke baais Petrol aur Diesel ki qeematon mein 2.5 feesad ki kami aayi thi.","<ORG--Hukoomat Rajasthan> ney bhi itwaar ko eendhan par Vat mein 4% takhfeef kar di thi aur is par nisf shab se amalaawri bhi hogayi thi, jis ke baais Petrol aur Diesel ki qeematon mein 2.5 feesad ki kami aayi thi.",0,1,0,
8,Beirut dhamako mein bairooni mudakhilat ki bhi tahaqeeq,<LOC--Beirut> dhamako mein bairooni mudakhilat ki bhi tahaqeeq,0,0,1,
24,pooch tach ke douran uss ( Shams uddin ) nay khulasa kya ke Mathura mein apne saathi se yeh ghair qanooni pistol khareeda tha.,pooch tach ke douran uss ( <PER--Shams uddin> ) nay khulasa kya ke <LOC--Mathura> mein apne saathi se yeh ghair qanooni pistol khareeda tha.,1,0,1,
57,"Maghribi Delhi ke Janakpuri se talluq rakhnay walay 54 sala Supreme Court ke wakeel Tejinder Pal Singh Nalwah jo 1984 mein apne rishte ke bhai aur ek dost ko kho chuke they, Wo Sikh fasaad ko Delhi fasaad se tabeer karte hain, Jaissa ke unhoun ne kabhi bhi 1984 ke tashadud ko fasaad nahi qarar diya tha.","<LOC--Maghribi Delhi> ke <LOC--Janakpuri> se talluq rakhnay walay 54 sala <ORG--Supreme Court> ke wakeel <PER--Tejinder Pal Singh Nalwah> jo 1984 mein apne rishte ke bhai aur ek dost ko kho chuke they, Wo Sikh fasaad ko <LOC--Delhi> fasaad se tabeer karte hain, Jaissa ke unhoun ne kabhi bhi 1984 ke tashadud ko fasaad nahi qarar diya tha.",1,1,3,
18,Is ahem kamyabi ke liye badi tadaad mein sarkardah shaksiaat aur danishwaroun ne inhen mubarakbaad pesh ki hai.,Is ahem kamyabi ke liye badi tadaad mein sarkardah shaksiaat aur danishwaroun ne inhen mubarakbaad pesh ki hai.,0,0,0,
17,"Hamein Delhi Police par aetmaad nahi hai, Supreme Court hamari hifazat ke barey mein yaqeen dehani karwaye.","Hamein <ORG--Delhi Police> par aetmaad nahi hai, <ORG--Supreme Court> hamari hifazat ke barey mein yaqeen dehani karwaye.",0,2,0,
40,jamal Khusshogi ke Saudi sifaratkhane mein qatal par aalmi satah par baday pemanay par ehtijaj kiya gaya tha aur ibtidayi tor par inkaar ke baad Saudi arab ney aalmi dabao per sahafi ke qatal ko tasleem kar liya tha .,<PER--jamal Khusshogi> ke <LOC--Saudi sifaratkhane> mein qatal par aalmi satah par baday pemanay par ehtijaj kiya gaya tha aur ibtidayi tor par inkaar ke baad <LOC--Saudi arab> ney aalmi dabao per sahafi ke qatal ko tasleem kar liya tha .,1,0,2,
19,"Hyderabad, Allahabad, Jawaharlal Nehru university ( JNU ) ke baad Jamia Millia  Islamia university ko nishana banaya gaya hai.","<LOC--Hyderabad>, <LOC--Allahabad>, <LOC--Jawaharlal Nehru university> ( <LOC--JNU> ) ke baad <LOC--Jamia Millia  Islamia university> ko nishana banaya gaya hai.",0,0,5,
11,Lockdown se mukhtalif mumalik ki fazai aloodgi mein ghair maa’mooli kami,Lockdown se mukhtalif mumalik ki fazai aloodgi mein ghair maa’mooli kami,0,0,0,
44,Greater Hyderabad Municipal Corporation ( GHMC ) jald hi khasta haal imaarton ko munhadim karne ke liye amli laiha amal tay kere gi kyunkay maloom huwa hai ke is ki hudood mein munhadim honay ke khatrah mein aisi 300 se zayed emiratein mojood hain.,<ORG--Greater Hyderabad Municipal Corporation> ( <ORG--GHMC> ) jald hi khasta haal imaarton ko munhadim karne ke liye amli laiha amal tay kere gi kyunkay maloom huwa hai ke is ki hudood mein munhadim honay ke khatrah mein aisi 300 se zayed emiratein mojood hain.,0,2,0,
44,"neez Airbus300 / 200 ki maliyat, 333 million dollar, Airbus300 / 800 ki maliyat 20 crore 54 laakh, Airbus300 / 330 ki maliyat 20 crore 59 laakh aur Airbus900 / 300 ki maliyat 20 crore 90 laakh dollar banti hai yeh bhi tabah hogaye.","neez Airbus300 / 200 ki maliyat, 333 million dollar, Airbus300 / 800 ki maliyat 20 crore 54 laakh, Airbus300 / 330 ki maliyat 20 crore 59 laakh aur Airbus900 / 300 ki maliyat 20 crore 90 laakh dollar banti hai yeh bhi tabah hogaye.",0,0,0,
12,Hindustan bunyadi tor par gharelo Market ki taaqat par taraqqi karta hai.,<LOC--Hindustan> bunyadi tor par gharelo Market ki taaqat par taraqqi karta hai.,0,0,1,
36,Hindustan ki National Commission For Women ki Chairperson Rekha Sharma ne TikTok intizamia ko khat likha hai jis mein unhoun ne TikTok Star ka Account moattal karne aur video ko Delete karne ka mutalba kiya hai.,<LOC--Hindustan> ki <ORG--National Commission For Women> ki Chairperson <PER--Rekha Sharma> ne <ORG--TikTok intizamia> ko khat likha hai jis mein unhoun ne TikTok Star ka Account moattal karne aur video ko Delete karne ka mutalba kiya hai.,1,2,1,
28,Police ke mutabiq Asif Nagar ke New Kishan Nagar ka rehaishi Syed Aladuddin subah 7 bajey is ki ahliya ke ghar mein bawatchi khane mein phansi le li.,Police ke mutabiq <LOC--Asif Nagar> ke <LOC--New Kishan Nagar> ka rehaishi <PER--Syed Aladuddin> subah 7 bajey is ki ahliya ke ghar mein bawatchi khane mein phansi le li.,1,0,2,
36,"Wizarat difaa ne kaha ke raza karoun mein se kisi par bhi vaccine ke manfi asraat muratab nahi hue, Nah sahet ke hawalay se koi shikayat aayi, Aur nah hi koi aur paicheedgi samnay aayi hai.","Wizarat difaa ne kaha ke raza karoun mein se kisi par bhi vaccine ke manfi asraat muratab nahi hue, Nah sahet ke hawalay se koi shikayat aayi, Aur nah hi koi aur paicheedgi samnay aayi hai.",0,0,0,
37,"Yeh pabandiyan Global Magnitsky Act of 2016 ke tehat aayed ki gayi hain jo Americi Hukoomat ko bdunwanyon aur huqooq insani ki khilaaf wazion par afraad, companiyon aur deegar idaron ko nishana bananay ki ijazat deta hai.","Yeh pabandiyan Global Magnitsky Act of 2016 ke tehat aayed ki gayi hain jo <ORG--Americi Hukoomat> ko bdunwanyon aur huqooq insani ki khilaaf wazion par afraad, companiyon aur deegar idaron ko nishana bananay ki ijazat deta hai.",0,1,0,
7,Urdu adab mein qaumi ekjahti ke anasir.,Urdu adab mein qaumi ekjahti ke anasir.,0,0,0,
39,Iftitah ke baad Sheikh Al-Sudais neh hazreen se mukhtasir khitaab karte huve kaha ke HaramMaki mein kaam karne walay tamam afraad ke liye lazim hai ke wo Haram mein daakhil honay se qabal Thermal Cameron ki Screening se guzren.,Iftitah ke baad <PER--Sheikh Al-Sudais> neh hazreen se mukhtasir khitaab karte huve kaha ke <LOC--HaramMaki> mein kaam karne walay tamam afraad ke liye lazim hai ke wo <LOC--Haram> mein daakhil honay se qabal Thermal Cameron ki Screening se guzren.,1,0,2,
56,National Investigation Agency (NIA) ke ohdedaron ne aaj Hyderabad ke Begumpet mein waqay apne ilaqayi daftar mein mangal ko din bhar ISIS se talluq ke silsila mein 2016 mein darj aik muqadma ke silsila mein taqreeban 6 naujawanon se tafteesh ki hai jin mein kuch naujawanon se is se qabal bhi pooch gach ki gayi thi.,<ORG--National Investigation Agency> (<ORG--NIA>) ke ohdedaron ne aaj <LOC--Hyderabad> ke <LOC--Begumpet> mein waqay apne ilaqayi daftar mein mangal ko din bhar <ORG--ISIS> se talluq ke silsila mein 2016 mein darj aik muqadma ke silsila mein taqreeban 6 naujawanon se tafteesh ki hai jin mein kuch naujawanon se is se qabal bhi pooch gach ki gayi thi.,0,3,2,
38,Azad ke sath Telangana hukoomat ke is bartao neh awam aur khaas kar Hyderabadi mein ek qisam ki be cheeni peda kar di hai aur wo KCR aur muqami jamaat ke leaderoun se naraaz deekhaee day rahay hain.,<PER--Azad> ke sath <ORG--Telangana hukoomat> ke is bartao neh awam aur khaas kar <LOC--Hyderabadi> mein ek qisam ki be cheeni peda kar di hai aur wo <PER--KCR> aur muqami jamaat ke leaderoun se naraaz deekhaee day rahay hain.,2,1,1,
20,Un qawaid o zawabit ke mutabiq gharelo mulazmeen baher logoun se nah milein aur nah hi kisi se khana len.,Un qawaid o zawabit ke mutabiq gharelo mulazmeen baher logoun se nah milein aur nah hi kisi se khana len.,0,0,0,
29,World Cup Matches nashar karne walay sarkari nashriyati idaray Star Sports ki hi baat karen to dosray Matches ke muqablay mein manchester ka Old Triford mein honay wala Hind.,World Cup Matches nashar karne walay sarkari nashriyati idaray <ORG--Star Sports> ki hi baat karen to dosray Matches ke muqablay mein <LOC--manchester> ka <LOC--Old Triford> mein honay wala <LOC--Hind>.,0,1,3,
33,is jung mein Eisaai bhar poor andaaz mein Yahudion ka sath den ge chunkay Eisaai  Rahbaan ka yeh khayaal hai ke hazrat Eesa aleh salam ki dawat  par Yahoodi Eesaiyat qubool karlen ge.,is jung mein Eisaai bhar poor andaaz mein Yahudion ka sath den ge chunkay Eisaai  Rahbaan ka yeh khayaal hai ke hazrat <PER--Eesa> aleh salam ki dawat  par Yahoodi Eesaiyat qubool karlen ge.,1,0,0,
18,"Taham, 24 aur 25 Feb 2020 ko aisa lagta hai ke fasaad ne munazzam shakal akhteyar karli thi.","Taham, 24 aur 25 Feb 2020 ko aisa lagta hai ke fasaad ne munazzam shakal akhteyar karli thi.",0,0,0,
40,White House ke senior ohdedar ne naam zahir nah karne ki shart par baat karte hue kaha Israeli Wazeer-e-Azam Benjamin Netanyahu aur Mutahidda Arab Emarat ke wazeer kharja Sheikh Abdullah bin Zayed Al Nahyan muahiday ki taqreeb mein shirkat karen ge.,<LOC--White House> ke senior ohdedar ne naam zahir nah karne ki shart par baat karte hue kaha Israeli Wazeer-e-Azam <PER--Benjamin Netanyahu> aur <LOC--Mutahidda Arab Emarat> ke wazeer kharja <PER--Sheikh Abdullah bin Zayed Al Nahyan> muahiday ki taqreeb mein shirkat karen ge.,2,0,2,
10,Wazeer-e-kharja Sushma Swaraj ne Tweet mein yeh baat bataaye .,Wazeer-e-kharja <PER--Sushma Swaraj> ne Tweet mein yeh baat bataaye .,1,0,0,
30,cancer ne inhen kaafi waqt tak cricket se dur rakha lekin cancer ko jeet kar jab woh cricket ke maidan mein wapas aeye to pehlay jaisay khilari nahi rahay they.,cancer ne inhen kaafi waqt tak cricket se dur rakha lekin cancer ko jeet kar jab woh cricket ke maidan mein wapas aeye to pehlay jaisay khilari nahi rahay they.,0,0,0,
9,taliban ney is hamlay ki zimmedaari qubool ki hai.,<ORG--taliban> ney is hamlay ki zimmedaari qubool ki hai.,0,1,0,
28,Hyderabad ki taraf se Jonny Bairstow ( 23 ) aur Kane Williamson ( 57 ) hi score karne mein kamyaab rahay aur deegar batsman ne kaafi mayoos kiya.,<LOC--Hyderabad> ki taraf se <PER--Jonny Bairstow> ( 23 ) aur <PER--Kane Williamson> ( 57 ) hi score karne mein kamyaab rahay aur deegar batsman ne kaafi mayoos kiya.,2,0,1,
44,"Djokovic neh Wild Card se dakhila haasil karne walay Salvatore Caruso ko 6-3, 6-2 se shikast di 6 mah baad maidan par wapsi karne walay Italian Open mien tajurbahkar Rafael Nadal neh apne hum watan Pablo Carino Busta ko 6-1, 6-1 se shikast di.","<PER--Djokovic> neh Wild Card se dakhila haasil karne walay <PER--Salvatore Caruso> ko 6-3, 6-2 se shikast di 6 mah baad maidan par wapsi karne walay Italian Open mien tajurbahkar <PER--Rafael Nadal> neh apne hum watan <PER--Pablo Carino Busta> ko 6-1, 6-1 se shikast di.",4,0,0,
23,Istanbul: Turkey ke sadar Rajab Tayyab Erdogan nay Istanbul ke ek aur qadeem Church aur Museum ko Masjid bananay ka hukum diya hai.,<LOC--Istanbul>: <LOC--Turkey> ke sadar <PER--Rajab Tayyab Erdogan> nay <LOC--Istanbul> ke ek aur qadeem Church aur Museum ko Masjid bananay ka hukum diya hai.,1,0,3,
32,asal duniya may ye maloom hota hai ke kon paisa le raha hai aur kon ada kar raha hai lekin Mobile ki adaigi ke plateform may yeh hamesha wazeh nahi hota hai.,asal duniya may ye maloom hota hai ke kon paisa le raha hai aur kon ada kar raha hai lekin Mobile ki adaigi ke plateform may yeh hamesha wazeh nahi hota hai.,0,0,0,
32,"Un ke ghar walon ke bhi test karwaye gaye jis mein un ki biwi, 2 betay aur bawarchi bhi is se mutaser paya gaya, Baad azan Ye tamam Quarantine mein chalay gaye.","Un ke ghar walon ke bhi test karwaye gaye jis mein un ki biwi, 2 betay aur bawarchi bhi is se mutaser paya gaya, Baad azan Ye tamam Quarantine mein chalay gaye.",0,0,0,
35,Unhoun ne kaha ke aisay logoun mein agar Coronavirus ki alamaat payi bhi jati hain to jism mein mojood bemari ke khilaaf muzahmat ki wajah se is ki haalat mein taizi se behtari aati hai.,Unhoun ne kaha ke aisay logoun mein agar Coronavirus ki alamaat payi bhi jati hain to jism mein mojood bemari ke khilaaf muzahmat ki wajah se is ki haalat mein taizi se behtari aati hai.,0,0,0,
38,"Delhi ke logoun ke darmain ye zeher gholnay ka kaam BJP aur un ke hamioun ne karwaya hai, Aur sath hi Aam Aadmi Party bhi zimma daar hai, Unhoun ne bhi tashadud ke waqeat ko nazar andaz kiya.","<LOC--Delhi> ke logoun ke darmain ye zeher gholnay ka kaam <ORG--BJP> aur un ke hamioun ne karwaya hai, Aur sath hi <ORG--Aam Aadmi Party> bhi zimma daar hai, Unhoun ne bhi tashadud ke waqeat ko nazar andaz kiya.",0,2,1,
29,"Trump intizamia, aalmi raye aama ke barkhilaf Israeli mafadaat ki purzor himayat karne laga hai aur duniya bhar ki mukhalfat ke bawajood apna sifarat khanah Jerosalem muntaqil kardiya hai.","<PER--Trump> intizamia, aalmi raye aama ke barkhilaf Israeli mafadaat ki purzor himayat karne laga hai aur duniya bhar ki mukhalfat ke bawajood apna sifarat khanah <LOC--Jerosalem> muntaqil kardiya hai.",1,0,1,
25,Alawa azeen ab Hindustan bhar mein zindagi mamool ki simt gamzan hai lekin is ka hargiz yeh matlab nahi hai ke Coronavirus khatam hochuka hai.,Alawa azeen ab <LOC--Hindustan> bhar mein zindagi mamool ki simt gamzan hai lekin is ka hargiz yeh matlab nahi hai ke Coronavirus khatam hochuka hai.,0,0,1,
22,Markaz aur reyastoun mein dayen baazu ki hukomatoun ki be hisi mulk ko ek baday insani bohraan ki taraf le jarahi hai.,Markaz aur reyastoun mein dayen baazu ki hukomatoun ki be hisi mulk ko ek baday insani bohraan ki taraf le jarahi hai.,0,0,0,
20,Muzahireen ne Baghdad aur janoobi shehar Nasiriya ke darmiyan waqay markazi shahrah ko band karkay wahan khaimay nasb kardiye hain.,Muzahireen ne <LOC--Baghdad> aur janoobi shehar <LOC--Nasiriya> ke darmiyan waqay markazi shahrah ko band karkay wahan khaimay nasb kardiye hain.,0,0,2,
5,aur iske sath zayad-ti ki.,aur iske sath zayad-ti ki.,0,0,0,
64,"Un paanchoun azlaa ke sarhadi ilaqoun ke makeeno ka Petrol, Diesel aur khoraak sameit roz maraah ke istemaal ki zurori ashya ka inhisaar Iran par hai.Pakistan ki qaumi salamti Committee ke faislay ke tehat tamam hamsaaya mumalik ke sath sarhadein 13 March se band kardi gayi then jis ke baais Iran se mulhiqa Balochistan ke sarhadi azlaa mein khoraak ki qillat peda hogayi thi.","Un paanchoun azlaa ke sarhadi ilaqoun ke makeeno ka Petrol, Diesel aur khoraak sameit roz maraah ke istemaal ki zurori ashya ka inhisaar <LOC--Iran> par hai.<LOC--Pakistan> ki <ORG--qaumi salamti Committee> ke faislay ke tehat tamam hamsaaya mumalik ke sath sarhadein 13 March se band kardi gayi then jis ke baais Iran se mulhiqa <LOC--Balochistan> ke sarhadi azlaa mein khoraak ki qillat peda hogayi thi.",0,1,3,
45,Roos ki wizarat zaraat-o-khoraak ki janib se mulk bhar ki Gaaye ko zehni tanao se bachanay ke liye darul hukomat Moscow ke qareeb ek farm mein ek naye tajribati mansoobay ka aaghaz kiya gaya hai jis ke ibtidayi nataij tawaquaat se ziyada behtar niklay hain.,<LOC--Roos> ki wizarat zaraat-o-khoraak ki janib se mulk bhar ki Gaaye ko zehni tanao se bachanay ke liye darul hukomat <LOC--Moscow> ke qareeb ek farm mein ek naye tajribati mansoobay ka aaghaz kiya gaya hai jis ke ibtidayi nataij tawaquaat se ziyada behtar niklay hain.,0,0,2,
35,doosri jaan aqwam-e-mutahidda ka idaara baraye panah Guzeen aur deegar imdadi giroh bhi myanmar mein Rohingya ke tahaffuz ke silsilay mein un ki wapsi ke mansoobay ke hawalay se shukook wo shobhat ka shikaar hain.,doosri jaan <ORG--aqwam-e-mutahidda> ka <ORG--idaara baraye panah Guzeen> aur deegar imdadi giroh bhi <LOC--myanmar> mein Rohingya ke tahaffuz ke silsilay mein un ki wapsi ke mansoobay ke hawalay se shukook wo shobhat ka shikaar hain.,0,2,1,
21,Unhon ney kayi saal taq Team ko sanbhala aur usay kamyabi dilwai lehaza Dhoni ka kirdaar be had ahem rahay ga.,Unhon ney kayi saal taq Team ko sanbhala aur usay kamyabi dilwai lehaza <PER--Dhoni> ka kirdaar be had ahem rahay ga.,1,0,0,
17,"Mecca Mukaramah ki Curfew mein bhi narmi ka elaan, 21 June se tamam Masajid mein ba-jamaat namaz","<LOC--Mecca Mukaramah> ki Curfew mein bhi narmi ka elaan, 21 June se tamam Masajid mein ba-jamaat namaz",0,0,1,
34,Unhoun nay aalmi baradri par zor diya ke woh Iran ke himayat yafta Houthi Group aur un ke pur-tashaddud hamlon ko Saudi Arab ke ahem ilaaqon jaisay Airports ko nishana bananay se rokk day.,Unhoun nay aalmi baradri par zor diya ke woh <LOC--Iran> ke himayat yafta Houthi Group aur un ke pur-tashaddud hamlon ko <LOC--Saudi Arab> ke ahem ilaaqon jaisay Airports ko nishana bananay se rokk day.,0,0,2,
25,Un mein bohat se loog aisay they jo janoobi Delhi ke Shaheen Bagh ilaqay mein chal rahay CAA mukhalif dharnay ka bhi hissa rahay hain.,Un mein bohat se loog aisay they jo <LOC--janoobi Delhi> ke <LOC--Shaheen Bagh> ilaqay mein chal rahay CAA mukhalif dharnay ka bhi hissa rahay hain.,0,0,2,
7,"Sridevi ki mout ya qatal, nai behas","<PER--Sridevi> ki mout ya qatal, nai behas",1,0,0,
15,Jabkay dastaweez mein anqareeb madoom honay walay sansikrat ko farogh dainay ke daf-aat mojood hain.,Jabkay dastaweez mein anqareeb madoom honay walay sansikrat ko farogh dainay ke daf-aat mojood hain.,0,0,0,
